"Standard tax template that can be applied to all Sales Transactions. This template can contain list of tax heads and also other expense / income heads like ""Shipping"", ""Insurance"", ""Handling"" etc.\n\n#### Note\n\nThe tax rate you define here will be the standard tax rate for all **Items**. If there are **Items** that have different rates, they must be added in the **Item Tax** table in the **Item** master.\n\n#### Description of Columns\n\n1. Calculation Type: \n    - This can be on **Net Total** (that is the sum of basic amount).\n    - **On Previous Row Total / Amount** (for cumulative taxes or charges). If you select this option, the tax will be applied as a percentage of the previous row (in the tax table) amount or total.\n    - **Actual** (as mentioned).\n2. Account Head: The Account ledger under which this tax will be booked\n3. Cost Center: If the tax / charge is an income (like shipping) or expense it needs to be booked against a Cost Center.\n4. Description: Description of the tax (that will be printed in invoices / quotes).\n5. Rate: Tax rate.\n6. Amount: Tax amount.\n7. Total: Cumulative total to this point.\n8. Enter Row: If based on ""Previous Row Total"" you can select the row number which will be taken as a base for this calculation (default is the previous row).\n9. Is this Tax included in Basic Rate?: If you check this, it means that this tax will not be shown below the item table, but will be included in the Basic Rate in your main item table. This is useful where you want give a flat price (inclusive of all taxes) price to customers.","Mẫu thuế tiêu chuẩn có thể được chấp thuận với tất cả các giao dịch mua bán. Mẫu vật này có thể bao gồm danh sách các đầu thuế và cũng có thể là các đầu phí tổn/ thu nhập như ""vận chuyển"",,""Bảo hiểm"",""Xử lý"" vv.#### Lưu ý: tỷ giá thuế mà bạn định hình ở đây sẽ là tỷ giá thuế tiêu chuẩn cho tất cả các **mẫu hàng**. Nếu có **các mẫu hàng** có các tỷ giá khác nhau, chúng phải được thêm vào bảng **Thuế mẫu hàng** tại **mẫu hàng** chủ. #### Mô tả của các cột 1. Kiểu tính toán: -Điều này có thể vào  **tổng thuần** (tổng số lượng cơ bản).-** Tại hàng tổng trước đó / Số lượng** (đối với các loại thuế hoặc phân bổ tích lũy)... Nếu bạn chọn phần này, thuế sẽ được chấp thuận như một phần trong phần trăm của cột trước đó (trong bảng thuế) số lượng hoặc tổng. -**Thực tế** (như đã đề cập tới).2. Đầu tài khoản: Tài khoản sổ cái nơi mà loại thuế này sẽ được đặt 3. Trung tâm chi phí: Nếu thuế / sự phân bổ là môt loại thu nhập (giống như vận chuyển) hoặc là chi phí, nó cần được đặt trước với một trung tâm chi phí. 4 Mô tả: Mô tả của loại thuế (sẽ được in vào hóa đơn/ giấy báo giá) 5. Tỷ giá: Tỷ giá thuế. 6 Số lượng: SỐ lượng thuế 7.Tổng: Tổng tích lũy tại điểm này. 8. nhập dòng: Nếu được dựa trên ""Hàng tôtngr trước đó"" bạn có thể lựa chọn số hàng nơi sẽ được làm nền cho việc tính toán (mặc định là hàng trước đó).9. Loại thuế này có bao gồm trong tỷ giá cơ bản ?: Nếu bạn kiểm tra nó, nghĩa là loại thuế này sẽ không được hiển thị bên dưới bảng mẫu hàng, nhưng sẽ được bao gồm tại tỷ giá cơ bản tại bảng mẫu hàng chính của bạn.. Điều này rất hữu ích bất cứ khi nào bạn muốn đưa ra một loại giá sàn (bao gồm tất cả các loại thuế) đối với khách hàng,",
Standard Template,Mẫu chuẩn,
"Standard Terms and Conditions that can be added to Sales and Purchases.\n\nExamples:\n\n1. Validity of the offer.\n1. Payment Terms (In Advance, On Credit, part advance etc).\n1. What is extra (or payable by the Customer).\n1. Safety / usage warning.\n1. Warranty if any.\n1. Returns Policy.\n1. Terms of shipping, if applicable.\n1. Ways of addressing disputes, indemnity, liability, etc.\n1. Address and Contact of your Company.","Điều khoản và Điều kiện Chuẩn có thể được bổ sung cho Bán hàng và Thu mua.\n\n Ví dụ: \n\n 1. Giá trị pháp lý của đề nghị.\n 1. Điều khoản Thanh toán (Thanh toán trước, Tín dụng, Đặt cọc v.v.).\n 1. Phụ phí (hoặc phải trả bởi Khách hàng).\n 1. Tính an toàn / cảnh báo khi sử dụng.\n 1. Bảo hành nếu có.\n 1. Chính sách hoàn trả.\n 1. Điều khoản vận chuyển, nếu áp dụng.\n 1. Các phương pháp giải quyết tranh chấp, bồi thường, trách nhiệm pháp lý v.v..\n 1. Địa chỉ và Liên hệ của Công ty bạn.",
Standing Name,Tên thường trực,
Start,Bắt đầu,
Start and End Dates,Ngày bắt đầu và kết thúc,
"Start and end dates not in a valid Payroll Period, cannot calculate {0}","Ngày bắt đầu và ngày kết thúc không trong Thời hạn trả lương hợp lệ, không thể tính {0}",
"Start and end dates not in a valid Payroll Period, cannot calculate {0}.","Ngày bắt đầu và ngày kết thúc không có trong Thời hạn biên chế hợp lệ, không thể tính toán {0}.",
Start Date,Ngày bắt đầu,
Start Date cannot be before the current date,Ngày bắt đầu không thể trước ngày hiện tại,
Start Date of Agreement can't be greater than or equal to End Date.,Ngày bắt đầu của thỏa thuận không thể lớn hơn hoặc bằng Ngày kết thúc.,
Start date of current invoice's period,Ngày bắt đầu hóa đơn hiện tại,
Start date should be less than end date for Item {0},Ngày bắt đầu phải nhỏ hơn ngày kết thúc cho mẫu hàng {0},
Start date should be less than end date for task {0},Ngày bắt đầu phải ngắn hơn ngày kết thúc cho công việc {0},
Start Day,Ngày bắt đầu,
Start day is greater than end day in task '{0}',Ngày bắt đầu lớn hơn ngày kết thúc trong tác vụ &#39;{0}&#39;,
Start on,Bắt đầu vào,
Start Time,Thời gian bắt đầu,
Start Year,Năm bắt đầu,
Start Year and End Year are mandatory,Năm bắt đầu và Năm kết thúc là bắt buộc,
Started Time,Thời gian bắt đầu,
Starting location from left edge,Bắt đầu từ vị trí từ cạnh trái,
Starting position from top edge,Bắt đầu từ vị trí từ cạnh trên,
State,Khu vực,
State/UT Tax,Thuế nhà nước / UT,
Statement Header Mapping,Ánh xạ tiêu đề bản sao,
Statement Headers,Tiêu đề tuyên bố,
Statement of Account,Báo cáo cuả  Tài khoản,
Statement of Accounts,Sao kê tài khoản,
Statistical Component,Hợp phần Thống kê,
Status,Trạng thái,
status html,trạng thái html,
Status must be Cancelled or Completed,Tình trạng phải được hủy bỏ hoặc hoàn thành,
Status must be one of {0},Tình trạng phải là một trong {0},
Statutory info and other general information about your Supplier,Thông tin theo luật định và các thông tin chung khác về nhà cung cấp của bạn,
Steps,Các bước,
Steps Table,Bảng các bước,
STO-ITEM-.YYYY.-,STO-ITEM-.YYYY.-,
STO-PICK-.YYYY.-,STO-PICK-.YYYY.-,
Stock,Kho,
Stock Adjustment,Điều chỉnh hàng tồn kho,
Stock Adjustment Account,Tài khoản Điều chỉnh Hàng tồn kho,
Stock Ageing,Hàng tồn kho cũ dần,
Stock Analytics,Phân tích hàng tồn kho,
Stock and Account Value Comparison,So sánh giá trị cổ phiếu và tài khoản,
Stock Assets,Tài sản hàng tồn kho,
Stock Available,Cổ phiếu có sẵn,
Stock Balance,Số tồn kho,
Stock balance in Batch {0} will become negative {1} for Item {2} at Warehouse {3},Số tồn kho in Batch {0} sẽ bị âm {1} cho khoản mục {2} tại Kho {3},
Stock Balance Report,Báo cáo số dư cổ phiếu,
Stock cannot be updated against Delivery Note {0},Hàng tồn kho không thể được cập nhật gắn với giấy giao hàng {0},
Stock cannot be updated against Purchase Receipt {0},Hàng tồn kho không thể cập nhật từ biên lai nhận hàng {0},
Stock cannot exist for Item {0} since has variants,Hàng tồn kho không thể tồn tại cho mẫu hàng {0} vì có các biến thể,
Stock Details,Chi tiết hàng tồn kho,
Stock Entries already created for Work Order ,Mục hàng đã được tạo cho Đơn hàng công việc,
Stock Entry,Chứng từ kho,
Stock Entry (Outward GIT),Nhập cổ phiếu (GIT hướng ngoại),
Stock Entry {0} created,Bút toán hàng tồn kho {0} đã tạo,
Stock Entry {0} created and ,Mục nhập Cổ phiếu {0} đã được tạo và,
Stock Entry {0} is not submitted,Bút toán hàng tồn kho{0} không được đệ trình,
Stock Entry Child,Nhập cảnh trẻ em,
Stock Entry Detail,Chi tiết phiếu nhập kho,
Stock Entry has been already created against this Pick List,Stock Entry đã được tạo ra dựa trên Danh sách chọn này,
Stock Entry Type,Loại hình chứng khoán,
Stock Expenses,Chi phí hàng tồn kho,
Stock Frozen Upto,Hàng tồn kho đóng băng cho tới,
Stock In Hand,Hàng có sẵn,
Stock Items,các mẫu hàng tồn kho,
Stock Ledger,Sổ cái hàng tồn kho,
Stock Ledger Entries and GL Entries are reposted for the selected Purchase Receipts,Bút toán sổ cái hàng tồn kho  và bút toán GL được đăng lại cho các biên lai mua hàng được chọn,
Stock Ledger Entry,Chứng từ sổ cái hàng tồn kho,
Stock Ledger ID,Chứng khoán sổ cái,
Stock Levels,Mức cổ phiếu,
Stock Liabilities,Phải trả Hàng tồn kho,
Stock Manager,Quản lý kho hàng,
Stock Options,Tùy chọn hàng tồn kho,
Stock Projected Qty,Dự kiến số lượng tồn kho,
Stock Qty,Tồn kho,
Stock Qty vs Serial No Count,Số lượng cổ phiếu so với Số lượng hàng loạt,
Stock quantity not enough for Item Code: {0} under warehouse {1}. Available quantity {2}.,Số lượng hàng không đủ cho Mã hàng: {0} dưới kho {1}. Số lượng có sẵn {2}.,
Stock quantity to start the Procedure is not available in the Warehouse {0}. Do you want to record a Stock Entry?,Số lượng hàng để bắt đầu Quy trình không có sẵn trong Kho {0}. Bạn có muốn ghi một Phiếu nhập kho không?,
Stock Queue (FIFO),Cổ phiếu xếp hàng (FIFO),
Stock Received But Not Billed,Chứng khoán nhận Nhưng Không Được quảng cáo,
Stock Reconciliation,"Kiểm kê, chốt kho",
Stock Reconciliation Item,Mẫu cổ phiếu hòa giải,
Stock Reconciliations,Liên kết kho,
Stock Reports,Báo cáo hàng tồn kho,
Stock Settings,Thiết lập thông số hàng tồn kho,
Stock Summary,Tóm tắt cổ phiếu,
Stock Transactions,Giao dịch hàng tồn kho,
Stock transactions before {0} are frozen,Giao dịch hàng tồn kho trước ngày {0} được đóng băng,
Stock Transactions for Item {0} under warehouse {1} cannot be posted before this time.,Giao dịch Chứng khoán cho Mặt hàng {0} trong kho {1} không thể được đăng trước thời gian này.,
Stock UOM,Đơn vị tính tồn kho,
Stock Uom,Đơn vị tính tồn kho,
Stock User,Người dùng kho,
Stock Value,Giá trị tồn,
Stock Value ({0}) and Account Balance ({1}) are out of sync for account {2} and it's linked warehouses.,Giá trị chứng khoán ({0}) và Số dư tài khoản ({1}) không đồng bộ hóa cho tài khoản {2} và đó là kho được liên kết.,
Stock Value Difference,Giá trị cổ phiếu khác biệt,
Stop,Dừng lại,
Stop Birthday Reminders,Ngừng nhắc nhở ngày sinh nhật,
Stop Reason,Lý do dừng,
Stop users from making Leave Applications on following days.,Ngăn chặn người dùng từ việc để lai ứng dụng vào những ngày sau.,
Stopped,Đã ngưng,
"Stopped Work Order cannot be cancelled, Unstop it first to cancel","Đơn đặt hàng công việc đã ngừng làm việc không thể hủy, hãy dỡ bỏ nó trước để hủy bỏ",
Storage Temperature,Nhiệt độ lưu trữ,
Stores,Cửa hàng,
Stores - {0},Cửa hàng - {0},
Straight Line,Đường thẳng,
Strength,Sức mạnh,
Strictly based on Log Type in Employee Checkin,Dựa hoàn toàn vào Loại nhật ký trong Đăng ký nhân viên,
Structures have been assigned successfully,Cấu trúc đã được chỉ định thành công,
Student,Sinh viên,
Student {0} - {1} appears Multiple times in row {2} & {3},Sinh viên {0} - {1} xuất hiện nhiều lần trong hàng {2} &amp; {3},
Student {0} does not belong to group {1},Sinh viên {0} không thuộc nhóm {1},
Student {0} exist against student applicant {1},Sinh viên {0} tồn tại đối với người nộp đơn sinh viên {1},
Student {0}: {1} does not belong to Student Group {2},Sinh viên {0}: {1} không thuộc Nhóm Sinh viên {2},
Student Activity,Hoạt động của sinh viên,
Student Address,Địa chỉ của sinh viên,
Student Admission,Nhập học sinh viên,
Student Admission Program,Chương trình nhập học cho sinh viên,
Student Admissions,Tuyển sinh,
Student and Guardian Contact Details,Sinh viên và người giám hộ Chi tiết liên lạc,
Student Applicant,sinh viên nộp đơn,
Student Attendance,Tham dự sinh,
Student Attendance record {0} already exists against the Student {1},Hồ sơ chuyên cần của Học sinh {0} đã tồn tại đối với Học sinh {1},
Student Attendance Tool,Công cụ điểm danh sinh viên,
Student Batch,hàng loạt sinh viên,
Student Batch Name,Tên sinh viên hàng loạt,
Student Batch-Wise Attendance,Đợt sinh viên - ĐIểm danh thông minh,
"Student Batches help you track attendance, assessments and fees for students","Các đợt sinh viên giúp bạn theo dõi chuyên cần, đánh giá và lệ phí cho sinh viên",
Student Category,sinh viên loại,
Student Details,Chi tiết Sinh viên,
Student Email,Email dành cho sinh viên,
Student Email Address,Địa chỉ Email sinh viên,
Student Email ID,Email ID Sinh viên,
Student Fee Collection,Bộ sưu tập Phí sinh viên,
Student Group,Nhóm sinh viên,
Student Group Creation Tool,Công cụ tạo nhóm học sinh,
Student Group Creation Tool Course,Nhóm Sinh viên Công cụ tạo khóa học,
Student Group Instructor,Hướng dẫn nhóm sinh viên,
Student Group is already updated.,Nhóm sinh viên đã được cập nhật.,
Student Group Name,Tên nhóm học sinh,
Student Group Strength,Sức mạnh nhóm sinh viên,
Student Group Student,Nhóm học sinh sinh viên,
Student Group: ,Nhóm học sinh:,
Student Guardian,Người giám hộ sinh viên,
Student ID,thẻ học sinh,
Student ID: ,Thẻ học sinh:,
Student is already enrolled via Course Enrollment {0},Sinh viên đã được ghi danh qua Đăng ký khóa học {0},
Student is already enrolled.,Sinh viên đã được ghi danh.,
Student Language,Ngôn ngữ học,
Student Leave Application,Ứng dụng Để lại Sinh viên,
Student LMS Activity,Hoạt động LMS của sinh viên,
Student Log,sinh viên Đăng nhập,
Student Mobile No.,Sinh viên Điện thoại di động số,
Student Mobile Number,Số di động Sinh viên,
Student Monthly Attendance Sheet,Sinh viên tham dự hàng tháng Bảng,
Student Name,Tên học sinh,
Student Name: ,Tên học sinh:,
Student Report Card,Thẻ Báo Cáo của Học Sinh,
Student Report Generation Tool,Công cụ Tạo Báo cáo Sinh viên,
Student Sibling,sinh viên anh chị em ruột,
Student Siblings,Anh chị em sinh viên,
Student with email {0} does not exist,Sinh viên có email {0} không tồn tại,
Students,Sinh viên,
"Students are at the heart of the system, add all your students","Học sinh được ở trung tâm của hệ thống, thêm tất cả học sinh của bạn",
Students HTML,Học sinh HTML,
Studying in Same Institute,Học tập tại Cùng Viện,
Sub Assemblies,Phụ tùng lắp ráp,
Sub Procedure,Thủ tục phụ,
Sub Type,Loại phụ,
Sub-assembly BOM Count,Số BOM của cụm phụ,
Sub-contracting,Thầu phụ,
Subcontract,Cho thầu lại,
Subcontracted Item,Mục hợp đồng phụ,
Subcontracted Item To Be Received,Mục hợp đồng được nhận,
Subcontracted Raw Materials To Be Transferred,Nguyên liệu thầu phụ được chuyển nhượng,
Subject,Tiêu đề,
Submission Date,Ngày nộp hồ sơ,
Submit,Gửi,
Submit Journal Entries,Gửi bài đăng tạp chí,
Submit Proof,Gửi bằng chứng,
Submit Review,Gửi nhận xét,
Submit Salary Slip,Trình Lương trượt,
Submit this to create the Employee record,Gửi thông tin này để tạo hồ sơ Nhân viên,
Submit this Work Order for further processing.,Gửi Đơn hàng công việc này để tiếp tục xử lý.,
Submit/Reconcile Payments,Gửi / Hòa giải thanh toán,
Submitted,Đã gửi,
Submitted Date,Ngày gửi,
Submitting Salary Slips and creating Journal Entry...,Gửi Phiếu lương và tạo Mục nhập Nhật ký ...,
Submitting Salary Slips...,Gửi phiếu lương ...,
Subscription,Đăng ký,
Subscription Activated,Đăng ký đã kích hoạt,
Subscription End,Kết thúc Đăng ký,
Subscription End Date,Ngày kết thúc đăng ký,
Subscription End Date is mandatory to follow calendar months,Ngày kết thúc đăng ký là bắt buộc theo tháng theo lịch,
Subscription End Date must be after {0} as per the subscription plan,Ngày Kết thúc Đăng ký phải sau {0} theo gói đăng ký,
Subscription ID,ID đăng ký,
Subscription Invoice,Hóa đơn đăng ký,
Subscription Management,Quản lý đăng ký,
Subscription Period,Thời gian đăng ký,
Subscription Plan,Gói đăng ký,
Subscription Plan Detail,Chi tiết gói đăng ký,
Subscription Plans,Gói đăng ký,
Subscription Price Based On,Giá đăng ký dựa trên,
Subscription Section,Phần đăng ký,
Subscription Settings,Cài đặt đăng ký,
Subscription Start ,Bắt đầu đăng ký,
Subscription Start Date,Ngày bắt đầu đăng ký,
Subscriptions,Đăng ký,
Subsidiary,Công ty con,
Subtitle,Phụ đề,
Subtotal,Subtotal,
Success,Sự thành công,
Success Redirect URL,URL chuyển hướng thành công,
Success Settings,Cài đặt thành công,
Successful,Thành công,
Successfully created payment entries,Đã tạo thành công mục thanh toán,
Successfully deleted all transactions related to this company!,Xóa thành công tất cả các giao dịch liên quan đến công ty này!,
Successfully Reconciled,Hòa giải thành công,
Successfully Set Supplier,Thiết lập Nhà cung cấp thành công,
Suggestions,Đề xuất,
Sum of points for all goals should be 100. It is {0},Sum điểm cho tất cả các mục tiêu phải 100. Nó là {0},
Sum of Scores of Assessment Criteria needs to be {0}.,Sum của Điểm của tiêu chí đánh giá cần {0} được.,
Summarized View,Chế độ xem tóm tắt,
Summary,Tóm lược,
Summary for this month and pending activities,Tóm tắt cho tháng này và các hoạt động cấp phát,
Summary for this week and pending activities,Tóm tắt cho tuần này và các hoạt động cấp phát,
Sunday,Chủ Nhật,
SUP-.YYYY.-,SUP-.YYYY.-,
Supervisor,Giám sát viên,
Supervisor Name,Tên Supervisor,
Suplier,suplier,
Supplied Items,Hàng đã cung cấp,
Supplied Qty,Đã cung cấp Số lượng,
Supplier,Nhà cung cấp,
Supplier {0} not found in {1},Nhà cung cấp {0} không được tìm thấy trong {1},
Supplier > Supplier Type,Nhà cung cấp&gt; Loại nhà cung cấp,
Supplier Address,Địa chỉ nhà cung cấp,
Supplier Addresses And Contacts,Địa chỉ và Liên hệ Nhà cung cấp,
Supplier database.,Cơ sở dữ liệu nhà cung cấp.,
Supplier delivers to Customer,Nhà cung cấp mang đến cho khách hàng,
Supplier Delivery Note,Phiếu giao hàng nhà cung cấp,
Supplier Details,Thông tin chi tiết nhà cung cấp,
Supplier Group,Nhóm nhà cung cấp,
Supplier Group master.,Nhóm nhà cung cấp chính.,
Supplier Group Name,Tên nhóm nhà cung cấp,
Supplier GSTIN,GSTIN của nhà cung cấp,
Supplier Id,Nhà cung cấp Id,
Supplier Invoice Date,Nhà cung cấp hóa đơn ngày,
Supplier Invoice Date cannot be greater than Posting Date,Ngày trên h.đơn mua hàng không thể lớn hơn ngày hạch toán,
Supplier Invoice Details,Nhà cung cấp chi tiết hóa đơn,
Supplier Invoice No,Nhà cung cấp hóa đơn Không,
Supplier Invoice No exists in Purchase Invoice {0},Nhà cung cấp hóa đơn Không tồn tại trong hóa đơn mua hàng {0},
Supplier Items,Nhà cung cấp Items,
Supplier Lead Time (days),Thời gian dẫn đầu của nhà cung cấp (ngày),
Supplier Ledger Summary,Tóm tắt sổ cái nhà cung cấp,
Supplier Name,Tên nhà cung cấp,
Supplier Naming By,Nhà cung cấp đặt tên By,
Supplier of Goods or Services.,Nhà cung cấp hàng hóa hoặc dịch vụ.,
Supplier Part No,Mã số của Nhà cung cấp,
Supplier Part Number,Mã số của Nhà cung cấp,
Supplier Quotation,Báo giá của NCC,
Supplier Quotation {0} Created,Báo giá Nhà cung cấp {0} Đã tạo,
Supplier Quotation Comparison,So sánh báo giá của nhà cung cấp,
Supplier Quotation Item,Mục Báo giá của NCC,
Supplier Score,Điểm của nhà cung cấp,
Supplier Scorecard,Thẻ điểm của nhà cung cấp,
Supplier Scorecard Criteria,Tiêu chí Điểm Tiêu chí của Nhà cung cấp,
Supplier Scorecard Period,Thời gian ghi điểm của nhà cung cấp,
Supplier Scorecard Scoring Criteria,Bảng ghi điểm của Người cung cấp Thẻ điểm,
Supplier Scorecard Scoring Standing,Ghi điểm của Nhà cung cấp Thẻ chấm điểm,
Supplier Scorecard Scoring Variable,Quy mô ghi điểm của nhà cung cấp thẻ chấm điểm,
Supplier Scorecard Setup,Cài đặt Thẻ điểm của nhà cung cấp,
Supplier Scorecard Standing,Nhà cung cấp thẻ điểm chấm điểm,
Supplier Scorecard Variable,Biến Thẻ Điểm của Nhà cung cấp,
Supplier Type,Loại nhà cung cấp,
Supplier Warehouse,Nhà cung cấp kho,
Supplier Warehouse mandatory for sub-contracted Purchase Receipt,Kho nhà cung cấp là bắt buộc đối với biên lai nhận hàng của thầu phụ,
Supplier-Wise Sales Analytics,Nhà cung cấp-Wise Doanh Analytics,
Supplier(s),Nhà cung cấp (s),
Suppliers,Các nhà cung cấp,
Supplies made to UIN holders,Đồ dùng cho người giữ UIN,
Supplies made to Unregistered Persons,Đồ dùng cho người chưa đăng ký,
Suppliies made to Composition Taxable Persons,Sản phẩm bổ sung dành cho người chịu thuế,
Supply Raw Materials,Cung cấp Nguyên liệu thô,
Supply Raw Materials for Purchase,Cung cấp nguyên liệu thô cho Purchase,
Supply Type,Loại nguồn cung cấp,
Support,Hỗ trợ,
Support Analytics,Hỗ trợ Analytics,
Support and Resolution,Hỗ trợ và giải quyết,
Support Hour Distribution,Phân phối Giờ Hỗ trợ,
Support Hours,Giờ hỗ trợ,
Support Portal,Cổng hỗ trợ,
Support queries from customers.,Hỗ trợ các truy vấn từ khách hàng.,
Support Search Source,Hỗ trợ nguồn tìm kiếm,
Support Settings,Cài đặt hỗ trợ,
Support Team,Hỗ trợ trong team,
Support Tickets,Vé hỗ trợ,
Surgical History,Lịch sử phẫu thuật,
Susceptible,Nhạy cảm,
Suspended,Đình chỉ,
SWIFT number,Số SWIFT,
SWIFT Number,Số SWIFT,
Switch Between Payment Modes,Chuyển đổi giữa các phương thức thanh toán,
Symptoms,Các triệu chứng,
Symptoms: ,Các triệu chứng:,
Sync has been temporarily disabled because maximum retries have been exceeded,Đồng bộ hóa đã tạm thời bị vô hiệu hóa vì đã vượt quá số lần thử lại tối đa,
Sync in Progress,Đang đồng bộ hóa,
Sync Orders,Đồng bộ hóa đơn hàng,
Sync Products,Đồng bộ hóa sản phẩm,
Sync Taxes and Charges,Đồng bộ hóa thuế và phí,
Synced With Hub,Đồng bộ hóa Với Hub,
Synchronize all accounts every hour,Đồng bộ hóa tất cả các tài khoản mỗi giờ,
Synchronize this account,Đồng bộ hóa tài khoản này,
Syntax error in condition: {0},Lỗi cú pháp trong điều kiện: {0},
Syntax error in formula or condition: {0},Lỗi cú pháp trong công thức hoặc điều kiện: {0},
System Manager,Hệ thống quản lý,
"System User (login) ID. If set, it will become default for all HR forms.","Hệ thống người dùng (đăng nhập) ID. Nếu được thiết lập, nó sẽ trở thành mặc định cho tất cả các hình thức nhân sự.",
System will fetch all the entries if limit value is zero.,Hệ thống sẽ tìm nạp tất cả các mục nếu giá trị giới hạn bằng không.,
System will notify to increase or decrease quantity or amount ,Hệ thống sẽ thông báo để tăng hoặc giảm số lượng hoặc số lượng,
"System will pickup the materials from the selected warehouses. If not specified, system will create material request for purchase.","Hệ thống sẽ lấy nguyên liệu từ các kho đã chọn. Nếu không được chỉ định, hệ thống sẽ tạo yêu cầu mua nguyên liệu.",
Table for Item that will be shown in Web Site,Bảng cho khoản đó sẽ được hiển thị trong trang Web,
Tag,Nhãn,
Tag Line,Dòng đánh dấu,
Tally Company,Công ty kiểm đếm,
Tally Creditors Account,Tài khoản chủ nợ,
Tally Debtors Account,Tài khoản con nợ,
Tally Migration,Di chuyển kiểm đếm,
Tally Migration Error,Kiểm đếm lỗi di chuyển,
Tamil Nadu,Tamil Nadu,
Tap items to add them here,Chạm vào mục để thêm chúng vào đây,
Target,Mục tiêu,
Target  Amount,Mục tiêu Số tiền,
Target ({}),Mục tiêu ({}),
Target Detail,Chi tiết mục tiêu,
Target Details,Chi tiết mục tiêu,
Target Distribution,Mục tiêu Phân bổ,
Target Location,Điểm đích,
Target Location is required while receiving Asset {0} from an employee,Vị trí mục tiêu là bắt buộc trong khi nhận Tài sản {0} từ nhân viên,
Target Location is required while transferring Asset {0},Vị trí mục tiêu là bắt buộc trong khi chuyển Tài sản {0},
Target Location or To Employee is required while receiving Asset {0},Vị trí mục tiêu hoặc nhân viên là bắt buộc trong khi nhận Tài sản {0},
Target On,Mục tiêu trên,
Target Qty,Mục tiêu Số lượng,
Target Warehouse,Mục tiêu kho,
Target Warehouse Address,Địa chỉ Kho Mục tiêu,
Target warehouse is mandatory for row {0},Kho mục tiêu là bắt buộc đối với hàng {0},
Targets,Mục tiêu,
Targetted,Nhắm mục tiêu,
Tariff Number,Số thuế,
Task,Nhiệm vụ,
Task Completion,nhiệm vụ hoàn thành,
Task Depends On,Nhiệm vụ Phụ thuộc vào,
Task Template,Loại công việc,
Task Description,Mô tả công việc,
Task Name,Tên nhiệm vụ,
Task Progress,Tiến độ công việc,
Task Type,Loại nhiệm vụ,
Task Weight,trọng lượng công việc,
Task's {0} End Date cannot be after Project's End Date.,Ngày kết thúc {0} của nhiệm vụ không thể sau Ngày kết thúc của dự án.,
Task's {0} Start Date cannot be after Project's End Date.,Ngày bắt đầu {0} của nhiệm vụ không thể sau Ngày kết thúc của dự án.,
Tasks,Nhiệm vụ,
Tasks Completed,Nhiệm vụ đã hoàn thành,
Tasks Created,Công việc đã tạo,
Tasks have been created for managing the {0} disease (on row {1}),Công việc đã được tạo ra để quản lý bệnh {0} (trên hàng {1}),
Tasks Overdue,Nhiệm vụ Quá hạn,
Tax,Thuế,
Tax Account,Tài khoản thuế,
Tax Account Head,Trưởng tài khoản thuế,
Tax Account not specified for Shopify Tax {0},Tài khoản thuế không được chỉ định cho Thuế Shopify {0},
Tax Amount,Tiền thuế,
Tax Amount After Discount Amount,Tiền thuế sau khi chiết khấu,
Tax Amount After Discount Amount (Company Currency),Số tiền thuế Sau khuyến mãi (Tiền công ty),
Tax Assets,Thuế tài sản,
Tax Breakup,Chia thuế,
Tax Category,Danh mục thuế,
Tax Category for overriding tax rates.,Danh mục thuế để ghi đè thuế suất.,
"Tax Category has been changed to ""Total"" because all the Items are non-stock items","Phân loại thuế được chuyển thành ""Tổng"" bởi tất cả các mẫu hàng đều là mẫu không nhập kho",
Tax detail table fetched from item master as a string and stored in this field.\nUsed for Taxes and Charges,Bảng chi tiết thuế được lấy từ từ chủ mẫu hàng như một chuỗi và được lưu trữ tại mục này. Được sử dụng cho các loại thuế và chi phí,
Tax Exemption Category,Danh mục miễn thuế,
Tax Exemption Proofs,Chứng từ miễn thuế,
Tax ID,Mã số thuế,
Tax Id,Mã số thuế,
Tax Id: ,Id Thuế:,
Tax Include,Thuế VAT,
Tax on additional salary,Thuế trên tiền lương bổ sung,
Tax on flexible benefit,Thuế lợi ích linh hoạt,
Tax Rate,Thuế suất (%),
Tax Rates,Thuế suất,
Tax Rule,Luật thuế,
Tax Rule Conflicts with {0},Luật thuế xung khắc  với {0},
Tax Rule for transactions.,Luật thuế cho các giao dịch,
Tax template for buying transactions.,bản thiết lập mẫu đối với thuế cho giao dịch mua hàng,
Tax template for item tax rates.,Mẫu thuế cho thuế suất mặt hàng.,
Tax template for selling transactions.,Mẫu thông số thuế cho các giao dịch bán hàng,
Tax Template is mandatory.,Mẫu thuế là bắt buộc,
Tax Total,Tổng thuế,
Tax Type,Loại thuế,
Tax Withholding Account,Tài khoản khấu trừ thuế,
Tax Withholding Category,Danh mục khấu trừ thuế,
Tax Withholding Rate,Thuế khấu trừ thuế,
Tax Withholding Rates,Thuế khấu trừ thuế,
Tax Withholding rates to be applied on transactions.,Thuế khấu trừ thuế được áp dụng cho các giao dịch.,
Taxable Amount,Lượng nhập chịu thuế,
Taxable Salary Slab,Bảng lương có thể tính thuế,
Taxable Salary Slabs,Bảng lương chịu thuế,
Taxes,Các loại thuế,
Taxes and Charges,Thuế và phí,
Taxes and Charges Added,Thuế và phí bổ sung,
Taxes and Charges Added (Company Currency),Thuế và Phí bổ sung (tiền tệ công ty),
Taxes and Charges Calculation,Tính toán Thuế và Phí,
Taxes and Charges Deducted,Thuế và lệ phí được khấu trừ,
